year,industry,energy,unit,state
2011,manufacturing_pj,225.937,83.6,Western Australia
2012,manufacturing_pj,234.888,83.6,Western Australia
2013,manufacturing_pj,244.012,83.6,Western Australia
2014,manufacturing_pj,200.123,83.6,Western Australia
2015,manufacturing_pj,234.729,83.6,Western Australia
2016,manufacturing_pj,228.087,83.6,Western Australia
2017,manufacturing_pj,221.588,83.6,Western Australia
2018,manufacturing_pj,240.224,83.6,Western Australia
2019,manufacturing_pj,240.244,83.6,Western Australia
2020,manufacturing_pj,245.172,83.6,Western Australia
2021,manufacturing_pj,229.618,83.6,Western Australia
2022,manufacturing_pj,223.93,83.6,Western Australia
1974,electricity_generation_pj,45.1,39.2,Western Australia
1975,electricity_generation_pj,49,39.2,Western Australia
1976,electricity_generation_pj,52.3,39.2,Western Australia
1977,electricity_generation_pj,53.1,39.2,Western Australia
1978,electricity_generation_pj,54.9,39.2,Western Australia
1979,electricity_generation_pj,57.2,39.2,Western Australia
1980,electricity_generation_pj,59.4,39.2,Western Australia
1981,electricity_generation_pj,58.7,39.2,Western Australia
1982,electricity_generation_pj,60.1,39.2,Western Australia
1983,electricity_generation_pj,62.8,39.2,Western Australia
1984,electricity_generation_pj,65,39.2,Western Australia
1985,electricity_generation_pj,67.3,39.2,Western Australia
1986,electricity_generation_pj,71.4,39.2,Western Australia
1987,electricity_generation_pj,80.1,39.2,Western Australia
1988,electricity_generation_pj,89.8,39.2,Western Australia
1989,electricity_generation_pj,99.4,39.2,Western Australia
1990,electricity_generation_pj,102.4,39.2,Western Australia
1991,electricity_generation_pj,102.4,39.2,Western Australia
1992,electricity_generation_pj,102.9,39.2,Western Australia
1993,electricity_generation_pj,109.1,39.2,Western Australia
1994,electricity_generation_pj,116.8,39.2,Western Australia
1995,electricity_generation_pj,122.5,39.2,Western Australia
1996,electricity_generation_pj,127.3,39.2,Western Australia
1997,electricity_generation_pj,133.8,39.2,Western Australia
1998,electricity_generation_pj,126,39.2,Western Australia
1999,electricity_generation_pj,130.2,39.2,Western Australia
2000,electricity_generation_pj,142.2,39.2,Western Australia
2001,electricity_generation_pj,145.2,39.2,Western Australia
2002,electricity_generation_pj,150.727,39.2,Western Australia
2003,electricity_generation_pj,156.728,39.2,Western Australia
2004,electricity_generation_pj,158.753,39.2,Western Australia
2005,electricity_generation_pj,156.147,39.2,Western Australia
2006,electricity_generation_pj,162.712,39.2,Western Australia
2007,electricity_generation_pj,170.274,39.2,Western Australia
2008,electricity_generation_pj,232.072,39.2,Western Australia
2009,electricity_generation_pj,219.395,39.2,Western Australia
2010,electricity_generation_pj,236.528,39.2,Western Australia
2011,electricity_generation_pj,233.023,39.2,Western Australia
2012,electricity_generation_pj,228.869,39.2,Western Australia
2013,electricity_generation_pj,241.412,39.2,Western Australia
2014,electricity_generation_pj,259.253,39.2,Western Australia
2015,electricity_generation_pj,278.827,39.2,Western Australia
2016,electricity_generation_pj,279.525,39.2,Western Australia
2017,electricity_generation_pj,276.394,39.2,Western Australia
2018,electricity_generation_pj,273.756,39.2,Western Australia
2019,electricity_generation_pj,283.635,39.2,Western Australia
2020,electricity_generation_pj,259.213,39.2,Western Australia
2021,electricity_generation_pj,263.12,39.2,Western Australia
2022,electricity_generation_pj,268.115,39.2,Western Australia
1974,construction_pj,4,4.1,Western Australia
1975,construction_pj,3.4,4.1,Western Australia
1976,construction_pj,3.7,4.1,Western Australia
1977,construction_pj,3.9,4.1,Western Australia
1978,construction_pj,4.2,4.1,Western Australia
1979,construction_pj,5.7,4.1,Western Australia
1980,construction_pj,6.5,4.1,Western Australia
1981,construction_pj,5.8,4.1,Western Australia
1982,construction_pj,6.4,4.1,Western Australia
1983,construction_pj,5.7,4.1,Western Australia
1984,construction_pj,4.9,4.1,Western Australia
1985,construction_pj,4.8,4.1,Western Australia
1986,construction_pj,4.6,4.1,Western Australia
1987,construction_pj,4.7,4.1,Western Australia
1988,construction_pj,5.8,4.1,Western Australia
1989,construction_pj,5.4,4.1,Western Australia
1990,construction_pj,5,4.1,Western Australia
1991,construction_pj,4.8,4.1,Western Australia
1992,construction_pj,4.7,4.1,Western Australia
1993,construction_pj,4.5,4.1,Western Australia
1994,construction_pj,4.4,4.1,Western Australia
1995,construction_pj,4.2,4.1,Western Australia
1996,construction_pj,4,4.1,Western Australia
1997,construction_pj,3.9,4.1,Western Australia
1998,construction_pj,3.7,4.1,Western Australia
1999,construction_pj,3.6,4.1,Western Australia
2000,construction_pj,3.5,4.1,Western Australia
2001,construction_pj,3.4,4.1,Western Australia
2002,construction_pj,3.248,4.1,Western Australia
2003,construction_pj,3.616,4.1,Western Australia
2004,construction_pj,3.666,4.1,Western Australia
2005,construction_pj,4.588,4.1,Western Australia
2006,construction_pj,4.795,4.1,Western Australia
2007,construction_pj,4.789,4.1,Western Australia
2008,construction_pj,3.665,4.1,Western Australia
2009,construction_pj,3.395,4.1,Western Australia
2010,construction_pj,3.779,4.1,Western Australia
2011,construction_pj,3.785,4.1,Western Australia
2012,construction_pj,3.844,4.1,Western Australia
2013,construction_pj,3.867,4.1,Western Australia
2014,construction_pj,4.167,4.1,Western Australia
2015,construction_pj,4.399,4.1,Western Australia
2016,construction_pj,3.23,4.1,Western Australia
2017,construction_pj,3.71,4.1,Western Australia
2018,construction_pj,2.877,4.1,Western Australia
2019,construction_pj,2.53,4.1,Western Australia
2020,construction_pj,2.408,4.1,Western Australia
2021,construction_pj,2.473,4.1,Western Australia
2022,construction_pj,2.728,4.1,Western Australia
1974,transport_pj,88.6,89,Western Australia
1975,transport_pj,87,89,Western Australia
1976,transport_pj,98.5,89,Western Australia
1977,transport_pj,100.7,89,Western Australia
1978,transport_pj,99.8,89,Western Australia
1979,transport_pj,97.9,89,Western Australia
1980,transport_pj,99.1,89,Western Australia
1981,transport_pj,93.2,89,Western Australia
1982,transport_pj,97.8,89,Western Australia
1983,transport_pj,94.3,89,Western Australia
1984,transport_pj,99,89,Western Australia
1985,transport_pj,99.7,89,Western Australia
1986,transport_pj,100.6,89,Western Australia
1987,transport_pj,109.1,89,Western Australia
1988,transport_pj,110.1,89,Western Australia
1989,transport_pj,110.6,89,Western Australia
1990,transport_pj,109.9,89,Western Australia
1991,transport_pj,111.8,89,Western Australia
1992,transport_pj,113.6,89,Western Australia
1993,transport_pj,121.9,89,Western Australia
1994,transport_pj,130.5,89,Western Australia
1995,transport_pj,140.5,89,Western Australia
1996,transport_pj,146,89,Western Australia
1997,transport_pj,144.3,89,Western Australia
1998,transport_pj,147.4,89,Western Australia
1999,transport_pj,146.5,89,Western Australia
2000,transport_pj,150.1,89,Western Australia
2001,transport_pj,152.8,89,Western Australia
2002,transport_pj,145.047,89,Western Australia
2003,transport_pj,151.095,89,Western Australia
2004,transport_pj,155.567,89,Western Australia
2005,transport_pj,161.175,89,Western Australia
2006,transport_pj,168.939,89,Western Australia
2007,transport_pj,174.876,89,Western Australia
2008,transport_pj,179.312,89,Western Australia
2009,transport_pj,180.006,89,Western Australia
2010,transport_pj,193.34,89,Western Australia
2011,transport_pj,210.495,89,Western Australia
2012,transport_pj,217.404,89,Western Australia
2013,transport_pj,225.657,89,Western Australia
2014,transport_pj,233.494,89,Western Australia
2015,transport_pj,248.006,89,Western Australia
2016,transport_pj,255.399,89,Western Australia
2017,transport_pj,257.489,89,Western Australia
2018,transport_pj,258.337,89,Western Australia
2019,transport_pj,240.527,89,Western Australia
2020,transport_pj,226.868,89,Western Australia
2021,transport_pj,236.864,89,Western Australia
2022,transport_pj,254.954,89,Western Australia
1974,water_and_waste_b_pj,0.2,0.3,Western Australia
1975,water_and_waste_b_pj,0.2,0.3,Western Australia
1976,water_and_waste_b_pj,0.2,0.3,Western Australia
1977,water_and_waste_b_pj,0.3,0.3,Western Australia
1978,water_and_waste_b_pj,0.2,0.3,Western Australia
1979,water_and_waste_b_pj,0.3,0.3,Western Australia
1980,water_and_waste_b_pj,0.3,0.3,Western Australia
1981,water_and_waste_b_pj,0.3,0.3,Western Australia
1982,water_and_waste_b_pj,0.3,0.3,Western Australia
1983,water_and_waste_b_pj,0.3,0.3,Western Australia
1984,water_and_waste_b_pj,0.3,0.3,Western Australia
1985,water_and_waste_b_pj,0.3,0.3,Western Australia
1986,water_and_waste_b_pj,0.3,0.3,Western Australia
1987,water_and_waste_b_pj,0.4,0.3,Western Australia
1988,water_and_waste_b_pj,0.4,0.3,Western Australia
1989,water_and_waste_b_pj,0.4,0.3,Western Australia
1990,water_and_waste_b_pj,0.4,0.3,Western Australia
1991,water_and_waste_b_pj,0.5,0.3,Western Australia
1992,water_and_waste_b_pj,0.5,0.3,Western Australia
1993,water_and_waste_b_pj,0.5,0.3,Western Australia
1994,water_and_waste_b_pj,0.5,0.3,Western Australia
1995,water_and_waste_b_pj,0.6,0.3,Western Australia
1996,water_and_waste_b_pj,0.6,0.3,Western Australia
1997,water_and_waste_b_pj,0.6,0.3,Western Australia
1998,water_and_waste_b_pj,0.6,0.3,Western Australia
1999,water_and_waste_b_pj,0.7,0.3,Western Australia
2000,water_and_waste_b_pj,0.7,0.3,Western Australia
2001,water_and_waste_b_pj,0.7,0.3,Western Australia
2002,water_and_waste_b_pj,0.501,0.3,Western Australia
2003,water_and_waste_b_pj,0.543,0.3,Western Australia
2004,water_and_waste_b_pj,0.528,0.3,Western Australia
2005,water_and_waste_b_pj,0.573,0.3,Western Australia
2006,water_and_waste_b_pj,0.599,0.3,Western Australia
2007,water_and_waste_b_pj,2.06,0.3,Western Australia
2008,water_and_waste_b_pj,2.237,0.3,Western Australia
2009,water_and_waste_b_pj,2.27,0.3,Western Australia
2010,water_and_waste_b_pj,3.544,0.3,Western Australia
2011,water_and_waste_b_pj,4.682,0.3,Western Australia
2012,water_and_waste_b_pj,3.191,0.3,Western Australia
2013,water_and_waste_b_pj,3.78,0.3,Western Australia
2014,water_and_waste_b_pj,3.9,0.3,Western Australia
2015,water_and_waste_b_pj,3.891,0.3,Western Australia
2016,water_and_waste_b_pj,4.219,0.3,Western Australia
2017,water_and_waste_b_pj,4.125,0.3,Western Australia
2018,water_and_waste_b_pj,3.076,0.3,Western Australia
2019,water_and_waste_b_pj,4.031,0.3,Western Australia
2020,water_and_waste_b_pj,4.065,0.3,Western Australia
2021,water_and_waste_b_pj,3.565,0.3,Western Australia
2022,water_and_waste_b_pj,3.292,0.3,Western Australia
1974,commercial_and_services_c_pj,6.3,6.2,Western Australia
1975,commercial_and_services_c_pj,6.8,6.2,Western Australia
1976,commercial_and_services_c_pj,7.1,6.2,Western Australia
1977,commercial_and_services_c_pj,7.6,6.2,Western Australia
1978,commercial_and_services_c_pj,8,6.2,Western Australia
1979,commercial_and_services_c_pj,8.6,6.2,Western Australia
1980,commercial_and_services_c_pj,8.6,6.2,Western Australia
1981,commercial_and_services_c_pj,8.7,6.2,Western Australia
1982,commercial_and_services_c_pj,9.1,6.2,Western Australia
1983,commercial_and_services_c_pj,9,6.2,Western Australia
1984,commercial_and_services_c_pj,9.7,6.2,Western Australia
1985,commercial_and_services_c_pj,9.8,6.2,Western Australia
1986,commercial_and_services_c_pj,11,6.2,Western Australia
1987,commercial_and_services_c_pj,11.8,6.2,Western Australia
1988,commercial_and_services_c_pj,13.1,6.2,Western Australia
1989,commercial_and_services_c_pj,14.2,6.2,Western Australia
1990,commercial_and_services_c_pj,14.7,6.2,Western Australia
1991,commercial_and_services_c_pj,14.9,6.2,Western Australia
1992,commercial_and_services_c_pj,15.6,6.2,Western Australia
1993,commercial_and_services_c_pj,16.7,6.2,Western Australia
1994,commercial_and_services_c_pj,17.5,6.2,Western Australia
1995,commercial_and_services_c_pj,18,6.2,Western Australia
1996,commercial_and_services_c_pj,18.5,6.2,Western Australia
1997,commercial_and_services_c_pj,19.3,6.2,Western Australia
1998,commercial_and_services_c_pj,20.6,6.2,Western Australia
1999,commercial_and_services_c_pj,21.1,6.2,Western Australia
2000,commercial_and_services_c_pj,20.8,6.2,Western Australia
2001,commercial_and_services_c_pj,22.5,6.2,Western Australia
2002,commercial_and_services_c_pj,23.515,6.2,Western Australia
2003,commercial_and_services_c_pj,23.976,6.2,Western Australia
2004,commercial_and_services_c_pj,25.141,6.2,Western Australia
2005,commercial_and_services_c_pj,25.535,6.2,Western Australia
2006,commercial_and_services_c_pj,26.927,6.2,Western Australia
2007,commercial_and_services_c_pj,27.582,6.2,Western Australia
2008,commercial_and_services_c_pj,28.27,6.2,Western Australia
2009,commercial_and_services_c_pj,27.379,6.2,Western Australia
2010,commercial_and_services_c_pj,29.502,6.2,Western Australia
2011,commercial_and_services_c_pj,30.44,6.2,Western Australia
2012,commercial_and_services_c_pj,30.974,6.2,Western Australia
2013,commercial_and_services_c_pj,31.768,6.2,Western Australia
2014,commercial_and_services_c_pj,38.006,6.2,Western Australia
2015,commercial_and_services_c_pj,37.687,6.2,Western Australia
2016,commercial_and_services_c_pj,38.944,6.2,Western Australia
2017,commercial_and_services_c_pj,39.476,6.2,Western Australia
2018,commercial_and_services_c_pj,39.973,6.2,Western Australia
2019,commercial_and_services_c_pj,39.866,6.2,Western Australia
2020,commercial_and_services_c_pj,38.486,6.2,Western Australia
2021,commercial_and_services_c_pj,41.299,6.2,Western Australia
2022,commercial_and_services_c_pj,41.695,6.2,Western Australia
1974,residential_pj,18.7,18.5,Western Australia
1975,residential_pj,19,18.5,Western Australia
1976,residential_pj,19.6,18.5,Western Australia
1977,residential_pj,19.7,18.5,Western Australia
1978,residential_pj,20.8,18.5,Western Australia
1979,residential_pj,20.9,18.5,Western Australia
1980,residential_pj,21.4,18.5,Western Australia
1981,residential_pj,21.2,18.5,Western Australia
1982,residential_pj,20.8,18.5,Western Australia
1983,residential_pj,20.9,18.5,Western Australia
1984,residential_pj,21.8,18.5,Western Australia
1985,residential_pj,21.7,18.5,Western Australia
1986,residential_pj,22.6,18.5,Western Australia
1987,residential_pj,22.5,18.5,Western Australia
1988,residential_pj,23.4,18.5,Western Australia
1989,residential_pj,24.7,18.5,Western Australia
1990,residential_pj,25.7,18.5,Western Australia
1991,residential_pj,26.3,18.5,Western Australia
1992,residential_pj,27.3,18.5,Western Australia
1993,residential_pj,28.2,18.5,Western Australia
1994,residential_pj,29.3,18.5,Western Australia
1995,residential_pj,29.6,18.5,Western Australia
1996,residential_pj,30.2,18.5,Western Australia
1997,residential_pj,31.6,18.5,Western Australia
1998,residential_pj,32.1,18.5,Western Australia
1999,residential_pj,32.6,18.5,Western Australia
2000,residential_pj,33.1,18.5,Western Australia
2001,residential_pj,34.3,18.5,Western Australia
2002,residential_pj,34.654,18.5,Western Australia
2003,residential_pj,34.04,18.5,Western Australia
2004,residential_pj,33.661,18.5,Western Australia
2005,residential_pj,34.026,18.5,Western Australia
2006,residential_pj,36.201,18.5,Western Australia
2007,residential_pj,37.035,18.5,Western Australia
2008,residential_pj,36.598,18.5,Western Australia
2009,residential_pj,36.741,18.5,Western Australia
2010,residential_pj,40.418,18.5,Western Australia
2011,residential_pj,41.985,18.5,Western Australia
2012,residential_pj,40.993,18.5,Western Australia
2013,residential_pj,41.836,18.5,Western Australia
2014,residential_pj,40.478,18.5,Western Australia
2015,residential_pj,41.054,18.5,Western Australia
2016,residential_pj,41.547,18.5,Western Australia
2017,residential_pj,40.494,18.5,Western Australia
2018,residential_pj,41.101,18.5,Western Australia
2019,residential_pj,42.043,18.5,Western Australia
2020,residential_pj,43.535,18.5,Western Australia
2021,residential_pj,45.69,18.5,Western Australia
2022,residential_pj,45.587,18.5,Western Australia
1974,other_d_pj,4.7,5.4,Western Australia
1975,other_d_pj,5.3,5.4,Western Australia
1976,other_d_pj,5.2,5.4,Western Australia
1977,other_d_pj,5.4,5.4,Western Australia
1978,other_d_pj,5.4,5.4,Western Australia
1979,other_d_pj,5.4,5.4,Western Australia
1980,other_d_pj,5.1,5.4,Western Australia
1981,other_d_pj,5.8,5.4,Western Australia
1982,other_d_pj,5.2,5.4,Western Australia
1983,other_d_pj,5.4,5.4,Western Australia
1984,other_d_pj,5.8,5.4,Western Australia
1985,other_d_pj,5.7,5.4,Western Australia
1986,other_d_pj,5.9,5.4,Western Australia
1987,other_d_pj,6.4,5.4,Western Australia
1988,other_d_pj,7.1,5.4,Western Australia
1989,other_d_pj,6.6,5.4,Western Australia
1990,other_d_pj,5.8,5.4,Western Australia
1991,other_d_pj,6.9,5.4,Western Australia
1992,other_d_pj,8.1,5.4,Western Australia
1993,other_d_pj,8.8,5.4,Western Australia
1994,other_d_pj,10.5,5.4,Western Australia
1995,other_d_pj,11.7,5.4,Western Australia
